item_id	name	category	unit_price
4144	FIGURINHA DA COPA	Geral	7.00
4145	filme pvc  supratico	kit FESTA	8.50
4146	filtro  colors	Geral	120.00
4147	FILTRO ACRILICO N01 7,6L COM 1 VELA	Geral	125.00
4148	FILTRO ACRILICO N02 11,2L COM 1 VELA	Geral	140.00
4149	FILTRO ACRILICO N03 16,2L C/2 VELA	Geral	160.00
4150	FILTRO ACRILICO N03 C/1 VELA 16,4L	Geral	160.00
4151	FILTRO AQUA FRESH N 2 5 LITROS	Geral	116.00
4152	FILTRO CAFE 102 TELA	COZINHA	5.00
4153	FILTRO DE BARRO	Geral	145.00
4154	FILTRO DE BARRO	Geral	87.00
4155	filtro de barro  n 5 c 3 vela	Geral	182.00
4156	FILTRO DE BARRO N°4 8L COM 2 VELA	Geral	145.00
4157	FILTRO DE BARRO N3 6L COM 1 VELA	Geral	126.00
4158	FILTRO DE BARRO PEQUENO N°0	Geral	94.00
4159	filtro de linha  portátil	Geral	25.00
4160	FILTRO DE LINHA 5 TOMADAS	Geral	40.00
4161	FILTRO DE PAPEL	Geral	4.00
4162	FILTRO MASTER  9 L	Geral	85.00
4163	FILTRO N°01 4L COM 1 VELA	Geral	106.00
4164	FILTRO NYLON P CAFE 103  TRIÚTIL	COZINHA	6.00
4165	FILTRO PARA AGUA AJA	Geral	90.00
4166	FIRE POWER GUN	BRINQUEDOS	65.00
4167	FISHING GAME PEGA PEIXE	Geral	30.00
4168	FITA   DUPLA FACE  TRANSPARENTE  ADELBRAS  24X30	PAPELARIA	20.00
4169	FITA   trasnparente de 15	Geral	15.00
4170	fita  banana	Geral	8.00
4171	FITA  CREPE ESCOLAR	Geral	3.00
4172	fita  dupla face	Geral	7.00
4173	FITA  ETIQUETA DE PREÇO	Geral	4.00
4174	FITA  ETIQUETA DE PREÇO	Geral	4.50
4175	FITA  MARRON	Geral	8.00
4176	FITA  PREÇO	Geral	4.00
4177	FITA  TRASPARENTE LARGA	Geral	9.00
4178	fita adesiva	Geral	2.50
4179	fita adesiva adelbras	Geral	4.00
4180	FITA ADESIVA AMARELA ADELBRAS	Geral	0.50
4181	FITA ADESIVA EUROCEL	Geral	4.00
4182	FITA ADESIVA EUROCELL PP	PAPELARIA	2.00
4183	FITA ADESIVA MARROM KORETECH	Geral	7.00
4184	FITA ADESIVA PEQUENA	PAPELARIA	1.00
4185	FITA ADESIVA TRANSPARENTE	Geral	9.00
4186	FITA ADESIVA TRANSPARENTE KORETECH	Geral	8.00
4187	FITA ADESIVA TRANSPARENTE LARGA	Geral	9.00
4188	fita adesiva trasnparente fina	Geral	2.50
4189	FITA CETIN GITEX	Geral	6.00
4190	FITA COLORIDA ADESIVA	Geral	2.00
4191	fita corretiva	Geral	20.00
4192	FITA CORRETIVA CIS	Geral	9.00
4193	FITA CORRETIVA MASTERPRINT	PAPELARIA	7.00
4194	FITA CREPE	Geral	3.00
4195	FITA CREPE	PAPELARIA	5.00
4196	FITA CREPE	Geral	8.50
4197	FITA CREPE ADELBRAS 710	Geral	8.50
4198	FITA CREPE ESCOLAR ADELBRAS	ESCOLAR	4.00
4199	FITA CREPE EUROCELL	Geral	3.00
4200	FITA CREPE FIT-PEL	Geral	3.00
4201	FITA CREPE FIT-PEL	Geral	6.00
4202	fita cuidado fragil	Geral	22.50
4203	fita de preço	Geral	4.00
4204	FITA DUPLA FACE	Geral	9.00
4205	fita dupla face	Geral	4.00
4206	FITA DUPLA FACE	Geral	8.00
4207	FITA DUPLA FACE	Geral	20.00
4208	fita dupla face  REFORÇADA	Geral	20.00
4209	FITA DUPLA FACE  RIO MASTER	Geral	8.00
4210	FITA DUPLA FACE  STARLUX	Geral	7.00
4211	fita dupla face 12m	Geral	4.00
4212	FITA DUPLA FACE 12mmX10m	Geral	4.00
4213	FITA DUPLA FACE 12mmX2m ACRILICA	Geral	8.50
4214	FITA DUPLA FACE 3 MTS	Geral	5.50
4215	fita dupla face adelbras espuma	ESCRITÓRIO	13.00
4216	FITA DUPLA FACE BRANCA	Geral	8.00
4217	FITA DUPLA FACE ESPUMADA	Geral	7.00
4218	FITA DUPLA FACE EURO FITA	Geral	13.00
4219	FITA DUPLA FACE EURO FITA 12mmX2m	PAPELARIA	5.80
4220	FITA DUPLA FACE FINA	Geral	4.50
4221	FITA DUPLA FACE WESTERN PRO	PAPELARIA	10.00
4222	FITA DUPLAFACE GOAL	UTILIDADES	5.00
4223	fita durex	Geral	8.00
4224	FITA DUREX 12MM X 10M	Geral	1.50
4225	FITA DUREX EUROCEL	Geral	4.00
4226	FITA DUREX FINA	PAPELARIA	4.00
4227	fita durex fina	Geral	4.00
4228	FITA DUREX FIT-PEL	Geral	4.00
4229	FITA DUREX MARROM	Geral	6.00
4230	FITA DUREX PEQ	Geral	2.50
4231	FITA DUREX PEQ	Geral	2.50
4232	FITA DUREX PP TRANSPARENTE	Geral	0.50
4233	FITA DUREX PQ	Geral	2.50
4234	FITA DUREX TRANSPARENTE	Geral	3.00
4235	FITA DUREX TRANSPARENTE	Geral	8.00
4236	FITA DUREX TRANSPARENTE	Geral	9.00
4237	FITA DUREX TRANSPARENTE FINA	Geral	3.00
4238	FITA DUREX TRANSPARENTE GROSSA	Geral	8.50
4239	fita durx grossa	Geral	8.00
4240	FITA EUROCEL	Geral	6.00
4241	fita fina  adelbras	Geral	4.00
4242	FITA FIT-PEL	Geral	9.00
4243	FITA FIT-PEL MARROM	Geral	8.00
4244	FITA FIT-PEL TRANSPARENTE PEQUENA	Geral	4.00
4245	fita forte dupla face	Geral	8.50
4246	FITA HELLERMAN	Geral	35.00
4247	FITA ISOLANTE	Geral	2.50
4248	FITA ISOLANTE	Geral	5.00
4249	FITA ISOLANTE 3M	Geral	16.00
4250	fita isolante preta	UTILIDADES	3.00
4251	fita isolante preta	Geral	4.00
4252	fita isolate	Geral	4.00
4253	FITA LARGA MARROM	Geral	6.00
4254	FITA LARGA MARROM	Geral	8.50
4255	FITA LARGA MARROM	Geral	8.00
4256	FITA LARGA MARROM	Geral	8.00
4257	FITA MARROM EUROCELL	Geral	8.00
4258	FITA MARROM STARSCHOOL	Geral	8.00
4259	FITA MARROM STARSCHOOL	Geral	9.00
4260	fita marron	Geral	8.00
4261	FITA MASTER	Geral	12.00
4262	FITA MEDIA	Geral	4.00
4263	FITA METRICA	Geral	4.00
4264	FITA MÉTRICA COLORS	Geral	8.00
4265	FITA MÉTRICA MAIS LINHA	Geral	9.00
4266	FITA PQ	Geral	3.00
4267	FITA TEK BOND TRANSPARENTE	ESCRITÓRIO	8.00
4268	FITA TEKBOND	UTILIDADES	9.00
4269	FITA TRANSPARENTE	ESCOLAR	9.00
4270	FITA TRANSPARENTE DUREFIX	PAPELARIA	9.00
4271	FITA TRANSPARENTE FINA	Geral	4.50
4272	FITA TRANSPARENTE FINA  FIT PEL	Geral	4.00
4273	FITA TRANSPARENTE PQ   EUROCEL	PAPELARIA	1.00
4274	fita trasparente de vidro	Geral	15.00
4275	FITA VERMELHA PRETA DUPLA FACE	PAPELARIA	8.00
4276	FITAR FITA ADESIVA LARGA	Geral	8.00
4277	FITILHO	Geral	4.00
4278	fitilho   sortido  laranja	Geral	4.00
4279	FITILHO  SORTIDO	Geral	4.00
4280	FITILHO 05X50MTS VERDE ESCURO	PRESENTES	4.00
4281	FITILHO AZUL CLARO	PRESENTES	4.00
4282	FITILHO BRANCO	PRESENTES	4.00
4283	FITILHO LILAS 05mmX50M	PRESENTES	4.00
4284	FITILHO OURO	Geral	4.00
4285	FITILHO PRATA	PRESENTES	4.00
4286	FITILHO PRETO	PRESENTES	4.00
4287	FITILHO ROSA	PRESENTES	4.00
4288	FITILHO ROXO	Geral	4.00
4289	FITILHO VERDE	Geral	4.00
4290	FITILHO VERMELHO	Geral	4.00
4291	FITILHO VERMELHO	PRESENTES	4.00
4292	fixador de cor tupy	Geral	4.00
4293	FIXADOR DE TINTA TUPY	Geral	4.00
4294	FLAMULA FELIZ ANIVERSARIO	Geral	3.00
4295	FLANELA	Geral	4.00
4296	flanela	Geral	4.00
4297	flanela branca	Geral	3.00
4298	FLANELA BRANCA	Geral	4.00
4299	FLANELA BRANCA	UTILIDADES	4.00
4300	FLANELA BRANCA	Geral	4.00
4301	flanela itatex branca	Geral	4.00
4302	FLANELA LARANJA GRANDE	UTILIDADES	4.00
4303	FLANELA OURO	Geral	4.00
4304	FLANELINHA LARANJA	Geral	4.00
4305	FLAUTA DOCE (ACOMPANHA PARTITURA)	BRINQUEDOS	4.00
4306	FLIPERAMA SAMBA TOYS PINBALL	BRINQUEDOS	20.00
4307	flor  dia das maes	Geral	10.00
4308	flor  terra brasil	Geral	25.00
4309	FLOR 55 CM	Geral	10.00
4310	FLOR ARTIFICIAL NO VASO 2W	Geral	20.00
4312	FLOR CAIXA AZUL ARTIFICIAL	Geral	20.00
4313	flor com led	Geral	30.00
4314	flor com ursinho	Geral	15.00
4315	FLOR COM URSINHO  PEQUENO	Geral	10.00
4316	flor cristal terra brasil	Geral	25.00
4317	flor de madeira	Geral	30.00
4318	flor de meia fina	Geral	10.00
4319	FLOR DE PLASTICO	Geral	10.00
4320	FLOR DE PLASTICO	Geral	10.00
4321	FLOR PLASTICA	Geral	10.00
4322	FLOR PRESENTEAVEL	Geral	10.00
4323	flor ursinho dia das maes	Geral	15.00
4324	floreira  terra cota 4l	Geral	7.00
4325	floreira 4 color	JARDINAGEM	30.00
4326	floreira extra grande	Geral	28.00
4327	FLOREIRA GRANDE PRETA 9,5L	Geral	10.00
4328	FLOREIRA PEQUENA PRETA N°1 REF:6704	JARDINAGEM	5.00
4329	floreira preta  retangular  g 10 l	Geral	20.00
4330	FLORES	Geral	42.00
4331	FLORES ARRANJO COPO DE LEITE ROSA	Geral	45.00
4332	FOGÃO E CIA ROMA BRINQUEDOS	BRINQUEDOS	45.00
4333	FOGÃO MAMY COOK	BRINQUEDOS	200.00
4334	folha  de seda	Geral	1.00
4335	FOLHA ALMAÇO	Geral	0.50
4336	FOLHA DE E.V.A	Geral	2.50
4337	FOLHA DE E.V.A PRETA	Geral	2.50
4338	FOLHA DE PAPEL CANSON	Geral	1.50
4339	FOLHA DE PRESENTE	Geral	2.00
4340	FOLHA SUFITE SOLTA	PAPELARIA	0.50
4341	FOLHA SULFITE ROSA	Geral	0.50
4342	FOLHA SULFITE ROXA	Geral	0.50
4343	FOLHA SULFITE SOLTA COLORIDA	Geral	0.50
4344	FOLHA SULFITE VERDE	Geral	0.50
4345	FOLHAS P/ CADERNO ARGOLADO STILO	PAPELARIA	5.00
4346	FONE  DE OUVIDO EARPHONE S BORRACHA	Geral	10.00
4347	FONE BLUETOOTH	Geral	40.00
4348	FONE BLUETOOTH HEADSET 4.1 LC-777	ELETRÔNICOS E ACESSÓRIOS	50.00
4349	FONE BLUETOOTH LTOMEX A-287	Geral	70.00
4350	fone bluetooth newest m10	ELETRÔNICOS E ACESSÓRIOS	50.00
4351	FONE BLUETOOTH REDMI AIRDOTSPRO	Geral	45.00
4352	FONE COM FIO LEHMOX	Geral	15.00
4353	FONE DA SAMSUNG	Geral	25.00
4354	FONE DE IPHONE	FONES	30.00
4355	FONE DE iPHONE	Geral	30.00
4356	FONE DE OUVIDO	Geral	50.00
4357	FONE DE OUVIDO	Geral	10.00
4358	FONE DE OUVIDO	Geral	85.00
4359	FONE DE OUVIDO   LEHMOX S BORRACHA	Geral	20.00
4360	FONE DE OUVIDO  F070 C BORRACHA	Geral	10.00
4361	FONE DE OUVIDO  HD ESTÉREO	ELETRONICOS	30.00
4362	FONE DE OUVIDO  HEARDPHONE	Geral	50.00
4363	FONE DE OUVIDO  MUSIC EARPHONE  S BORRACHA	Geral	10.00
4364	FONE DE OUVIDO  WIRELESS HEARDPHONE	Geral	40.00
4365	FONE DE OUVIDO A'GOLD FN-A14 3.5MM	ELETRÔNICOS E ACESSÓRIOS	20.00
4366	fone de ouvido blu tuf i7	Geral	60.00
4367	FONE DE OUVIDO BLUETOOTH I7 MINI	ELETRÔNICOS E ACESSÓRIOS	50.00
4368	FONE DE OUVIDO C MICROFONE  AW3	Geral	70.00
4369	FONE DE OUVIDO COM BORRACHA  ox gold	Geral	10.00
4370	FONE DE OUVIDO HI TURBO PRETO T-677	ELETRÔNICOS E ACESSÓRIOS	15.00
4371	FONE DE OUVIDO HI-TURBO T-688	ELETRÔNICOS E ACESSÓRIOS	15.00
4372	fone de ouvido i12 blu tuf	Geral	60.00
4373	FONE DE OUVIDO INOVA FON-2178D	ELETRÔNICOS E ACESSÓRIOS	20.00
4374	fone de ouvido lelong	ELETRONICOS	20.00
4375	FONE DE OUVIDO MUSIC STEREO EARPHONE	ELETRÔNICOS E ACESSÓRIOS	10.00
4376	FONE DE OUVIDO P/ IPHONE	Geral	30.00
4377	FONE DE OUVIDO PRETO	Geral	10.00
4378	FONE DE OUVIDO SEM FIO M10 V5.3	Geral	50.00
4379	FONE DE OUVIDO STEREO M	Geral	10.00
4380	FONE GRANDE RIGE	Geral	7.00
4381	FONE HI TURBO T-616	Geral	20.00
4382	FONE I7 MINI	Geral	50.00
4383	FONE INTRA-AURICULAR F0-11	Geral	10.00
4384	FONE IOS	Geral	25.00
4385	fone lavalier  microfone	Geral	30.00
4386	fone lelong	Geral	20.00
4387	FONE LELONG ESTEREO LE-0234	Geral	15.00
4388	FONE M10 NEWST	Geral	60.00
4389	FONE RELOG'S RR ES-36	Geral	10.00
4390	FONE SEM FIO  GAMES	Geral	70.00
4391	FONE STEREO HEADPHONES VARIAS CORES	ELETRÔNICOS E ACESSÓRIOS	10.00
4392	FONES DE OUVIDO HI-TUBO BRANCO T-666	ELETRÔNICOS E ACESSÓRIOS	15.00
4393	forma   de bolo n 022  alegreto  polida	ALUMINIO	15.00
4394	FORMA  DE BOLO MP N20 REDONDA	Geral	20.00
4395	forma  de doce  n 6	Geral	2.00
4396	forma  de pudim n18  mp	Geral	17.50
4397	FORMA 01 C/12 UNIDS	Geral	4.60
4398	FORMA 02 EMPADINHA	Geral	4.60
4399	FORMA ASSA FRANGO2	Geral	22.00
4400	forma branca n 6 festa	Geral	2.00
4401	FORMA BURACO N 24	COZINHA	26.00
4402	forma c tubo  n 24 aluminio	COZINHA	26.50
4403	FORMA C TUBO C POMEL N 20	ALUMINIO	24.00
4404	FORMA C/ TUBO 22 MP	COZINHA	24.00
4405	forma c/tubo 26	ALUMINIO	27.00
4406	forma coração  numéro 1	Geral	15.00
4407	FORMA DE ALUMINIO NACIONAL	Geral	11.00
4408	forma de bolo	Geral	40.00
4409	forma de bolo	Geral	23.00
4410	forma de bolo  pudim plastico  unijet	Geral	5.00
4411	FORMA DE BOLO ALTA FUNDO FALSO	ALUMINIO	28.00
4412	forma de bolo coracao 02	Geral	22.00
4413	FORMA DE BOLO E PUDIM N°22 REDAR	ALUMINIO	27.00
4414	FORMA DE BOLO E PUDIM REDAR	ALUMINIO	13.00
4415	forma de bolo n	Geral	24.00
4416	FORMA DE BOLO N°24	ALUMINIO	30.00
4417	FORMA DE BOLO N°28	Geral	25.00
4418	FORMA DE BOLO N22 1,9L BURACO	ALUMINIO	24.00
4419	FORMA DE BOLO PISCINA  REDONDA	Geral	28.00
4420	FORMA DE BOLO PISCINA REDONDA MP	Geral	28.00
4421	FORMA DE BOLO POLIDA 1,4L N20	ALUMINIO	22.00
4422	forma de bolo redonda N22	Geral	24.00
4423	FORMA DE BRIGADEIRO N°5 C/200 UN	FESTA	2.00
4424	forma de doce  personagens	Geral	2.00
4425	FORMA DE DOCE N 6	Geral	2.00
4426	forma de doce n 6	Geral	2.00
4427	FORMA DE DOCINHO	Geral	2.00
4428	forma de docinho plastico c 5	Geral	2.00
4429	FORMA DE EMPADA MARÍLIA N°1	ALUMINIO	4.00
4430	forma de gelo	Geral	3.60
4431	FORMA DE GELO	UTILIDADES	3.00
4432	FORMA DE GELO   SORTIDO ARIPLAS	Geral	3.00
4433	FORMA DE GELO  UNINJET VERDE	Geral	3.00
4434	FORMA DE GELO C 14 CAVIDADES	UTILIDADES	10.00
4435	FORMA DE PAO GRANDE	Geral	20.00
4436	FORMA DE PÃO GRANDE	Geral	20.00
4437	FORMA DE PÃO N 1 ALUMINIO	COZINHA	15.00
4438	FORMA DE PÃO PEQUENA	ALUMINIO	16.50
4439	FORMA DE PAPELPARA EMPADA N°0	Geral	3.00
4440	FORMA DE PASTEL  GRANDE	Geral	8.50
4441	FORMA DE PIZZA N 35 - 35CM X 3CM DE ALT	Geral	24.00
4442	FORMA DE PIZZA N°40	Geral	28.00
4443	FORMA DE PUDIM  16	Geral	12.00
4444	forma de pudim hotel n 24	Geral	30.00
4445	forma de pudim n 18	Geral	13.00
4446	forma de pudim n 18 fundo	ALUMINIO	18.00
4447	FORMA DE PUDIM N°20 REDAR 1,5 LTS	ALUMINIO	25.00
4448	FORMA DE PUDIM PLASTICO INPLAST	UTILIDADES	6.50
4449	forma de tubo n 28 aluminio	COZINHA	32.00
4450	FORMA DE VIDRO MARINEX 2,4L	VIDROS	38.00
4451	FORMA DOCE	Geral	2.00
4452	FORMA EMPADA 2	Geral	4.00
4453	FORMA N° 06 AMARELO	Geral	2.00
4454	FORMA N°0 C/30	Geral	4.00
4455	FORMA N°30 POLIDA F.F 4L	ALUMINIO	35.00
4456	FORMA N°6	Geral	2.00
4457	FORMA N°6 AZUL ESCURO	Geral	2.00
4458	FORMA N°6 VERMELHO FESTA	Geral	2.00
4459	FORMA P/ BOLO N°22	Geral	17.00
4460	FORMA P/ DOCINHO C/3	Geral	2.00
4461	FORMA P/DOCINHO	Geral	2.00
4462	FORMA PARA DOCINHO CRISTAL C/3 UNID	Geral	2.00
4463	FORMA PARA DOCINHO GRANDE VERMELHA 3 UNID	FESTA	2.00
4464	FORMA PLÁSTICA PARA GELO C 18 CAVIDADES	UTILIDADES	15.00
4465	FORMA POLIDA P/ PÃO N°2	Geral	15.00
4466	FORMA PORA EMPADA	Geral	2.50
4467	FORMA PRA DOCINHO ACRILICO	Geral	2.00
4468	FORMA REDONDA  ALTA FUNDO FALSO	Geral	14.00
4469	forma redonda  bolo	Geral	17.50
4470	FORMA REDONDA  MP N 24	Geral	21.00
4471	FORMA REDONDA DE BOLO N 18 CAMARGO	COZINHA	22.00
4472	FORMA REDONDA N°2	Geral	23.00
4473	FORMA SANDUICHEIRA ALUMINIO	UTILIDADES	18.50
4474	FORMA VULCAO ALUMINIO	Geral	33.70
4475	forminha	Geral	2.00
4476	FORMINHA DE BRIGADEIRO	Geral	2.00
4477	FORRO TÁBUA DE PASSAR LEO PLAST 1,20X45CM	UTILIDADES	25.00
4478	FORRO TERMICO P/ TABUA DE PASSAR	UTILIDADES	13.00
4479	FOUET BATE CLARAS INOX 29,5 CM	UTILIDADES	10.00
4480	fouet de madeira	Geral	6.80
4481	FRANELA	Geral	4.00
4482	FRANJA PLISSADA	Geral	2.00
4483	FRANJA PLISSADA	Geral	2.00
4484	FRANJA PLISSADA	Geral	2.00
4485	FRANJA PLISSADA 1,2M PRATA	Geral	2.00
4486	FRATELLI	Geral	22.99
4487	FRIGIDEIRA	Geral	18.50
4488	FRIGIDEIRA   RAMOS 1,6	Geral	24.00
4489	frigideira  antiaderente    cereja tp vidro  n 24	COZINHA	80.00
4490	FRIGIDEIRA ALEGRETE	Geral	35.00
4491	FRIGIDEIRA ALEGRETE	Geral	30.00
4492	FRIGIDEIRA ALEGRETE TEFLON	Geral	60.00
4493	FRIGIDEIRA ANTIADERENTE	Geral	28.00
4494	FRIGIDEIRA ANTIADERENTE CEREJA C/ TAMPA N°18	ALUMINIO	49.99
4495	frigideira antiaderente cereja tp vidro n20	COZINHA	60.00
4496	FRIGIDEIRA ANTIADERENTE COM ESPÁTULA N 18	Geral	39.99
4497	FRIGIDEIRA ANTIADERENTE PRETA N°18	ALUMINIO	28.00
4498	FRIGIDEIRA C/ ACESSÓRIOS	BRINQUEDOS	39.99
4499	FRIGIDEIRA ENJOY OVO N°14 VERMELHA	ALUMINIO	15.00
4500	FRIGIDEIRA ENJOY RETA N°24 C/TAMPA DE VIDRO E ALÇA, VERMELHA	ALUMINIO	60.00
4501	FRIGIDEIRA EXTRA POLIDA	ALUMINIO	28.00
4502	FRIGIDEIRA FRANCESA N°18	ALUMINIO	36.00
4503	FRIGIDEIRA FRANCESA N°20	ALUMINIO	35.50
4504	FRIGIDEIRA FRANCESA N°22	ALUMINIO	45.00
4505	FRIGIDEIRA FRITANELLA ANTIADERENTE 1,6L	Geral	24.00
4506	FRIGIDEIRA FRITANELLA CINZA N 16	ALUMINIO	17.50
4507	FRIGIDEIRA MARCOLAR	ALUMINIO	80.00
4508	FRIGIDEIRA N16 FRITANELLA ANTIAD. GRAFITE	ALUMINIO	17.50
4509	FRIGIDEIRA N18 ANTIAD. GRAFITE	ALUMINIO	18.50
4510	FRIGIDEIRA N20 FRITANELLA ANTIAD. GRAFITE	ALUMINIO	20.50
4511	FRIGIDEIRA N20 FRITANELLA CINZA	ALUMINIO	20.50
4512	FRIGIDEIRA N22 ANTIAD. CINZA	ALUMINIO	22.00
4513	FRIGIDEIRA N22 FRITANELLA ANTIAD. GRAFITE	ALUMINIO	22.00
4514	FRIGIDEIRA PRETA N 18	Geral	39.99
4515	FRONHA DE TRAVESSEIRO	Geral	7.00
4516	FRONHA DE TRAVESSEIRO COLORIDA	Geral	7.50
4517	FRONHA P/ TRAVESSEIRO 50X70cm	CAMA, MESA E BANHO	8.50
4518	FRONHA SABI PAR C/2	CAMA, MESA E BANHO	15.00
4519	FRUTEIRA	UTILIDADES	17.00
4520	fruteira 3 cestas	Geral	45.00
4521	FRUTEIRA 3 CESTOS REDONDOS	UTILIDADES	65.00
4522	FRUTEIRA ALUMINIO C/3 CESTOS REDONDOS	Geral	65.00
4523	FRUTEIRA CESTO REDONDO C/3 PLASNEW	Geral	35.00
4524	fruteira de 4 andar	Geral	36.00
4525	FRUTEIRA DE ALUMINIO 3 CESTOS RED.	Geral	65.00
4526	FRUTEIRA DE MADEIRA	Geral	98.00
4527	FRUTEIRA DE MESA	UTILIDADES	9.00
4528	FRUTEIRA DE MESA FIRENZE STANDART	Geral	25.00
4529	FRUTEIRA DUPLA CROMO	Geral	35.00
4530	fruteira mb pret c cinza	Geral	25.00
4531	FRUTEIRA ORGANIZADORA ARQPLAST PRETA	Geral	50.00
4532	FRUTEIRA OVAL INPLAST	UTILIDADES	9.00
4533	FRUTEIRA QUADRADA 4 ANDARES	Geral	36.00
4534	fruteira redonda 4 andares	Geral	36.00
4535	FRUTEIRA TRÊS ANDAR QUADRADA BRANCA	Geral	30.00
4536	FRUTEIRA TRES ANDAR REDONDA	Geral	30.00
4537	fue  vermelho silicone	Geral	12.00
4538	FULL;1031	Geral	80.00
4539	fundo  incolor	Geral	2.00
4540	FUNDO RENDADO	Geral	2.00
4541	FUNIL	Geral	3.00
4542	FUNIL   PLASTICO G	UTILIDADES	6.00
4543	FUNIL  EXTRA	COZINHA	6.00
4544	FUNIL CONJ. P.M.G	Geral	3.00
4545	FUNIL L&T	Geral	2.00
4546	FUNIL PEQ PRETO	Geral	1.50
4547	FUNIL PLAST. MEDIO 11CM DIAM. X 15CM ALT	Geral	2.50
4548	FUNIL PLASTICO MEDIO 11X15cm ROXO/VERDE	UTILIDADES	4.00
4549	FUNNY BLOCKS CREATIVE SERIES	BRINQUEDOS	30.00
4550	FURA COCO	UTILIDADES	13.50
4551	FURADOR DE COCO LAUREL	UTILIDADES	11.70
4552	FURGÃO DE BRINQUEDO	BRINQUEDOS	8.00
4553	fusca carrinho se diverplas	Geral	9.00
4554	GACHO ADESIVO PLAST	Geral	6.50
4555	GANCHO A	Geral	9.00
4556	GANCHO A PEQUENO	Geral	6.00
4557	GANCHO A PEQUENO	Geral	7.00
4558	gancho adesivo	Geral	8.00
4559	GANCHO ADESIVO PLÁSTICO	UTILIDADES	6.50
4560	GANCHO C 3	Geral	7.00
4561	GANCHO COM3 PEÇAS	Geral	9.00
4562	GANCHO DE CORRENTES	Geral	8.00
4563	GANCHO DUPLO 2KG CLINK	Geral	11.00
4564	GANCHO SOLTO	Geral	7.50
4565	GANCHOS ADESIVOS SHOCK IMPORTS	UTILIDADES	8.00
4566	GAQRRAFA P/GELADEIRA 2L TRANSP	Geral	7.00
4567	garafa de cafe  7,50	Geral	48.00
4568	GARDA CHUVA	Geral	20.00
4569	GARFINHO DE FESTA	FESTA	2.00
4570	GARFINHO VERMELHO	Geral	2.00
4571	GARFINHO VERMELHO 12 UNID	Geral	2.00
4572	GARFO	Geral	3.00
4573	GARFO  de mesa simonagio	Geral	3.00
4574	GARFO  REFEIÇÃO C 10 TRANSPARENTE C 10	kit FESTA	4.00
4575	GARFO  REFEIÇÃO C 50 UNIDADES  MAXPLASTIC	FESTA	7.00
4576	GARFO  solto metal	Geral	4.00
4577	GARFO AMARELO	Geral	2.00
4578	GARFO AZUL	Geral	3.00
4579	GARFO AZUL C/12 UNID	FESTA	2.00
4580	GARFO BRANCO	Geral	2.00
4581	GARFO CRISTAL	kitfesta	2.00
4582	GARFO DE MESA	UTILIDADES	11.50
4583	GARFO DE MESA 6PÇS	UTILIDADES	11.50
4584	GARFO DE MESA INOX	COZINHA	5.00
4585	GARFO DE METAL	Geral	4.00
4586	GARFO DE REFEIÇÃO C/50 UNID CRISTAL	Geral	7.00
4587	garfo descartavel transp.	Geral	4.00
4588	GARFO DESCATAVEL	Geral	2.00
4589	GARFO INOX	Geral	3.00
4590	GARFO INOX ORIGINAL LINE	UTILIDADES	3.80
4591	GARFO MESA INOX ORIGINAL	Geral	4.00
4592	GARFO PRETO	Geral	3.00
4593	GARFO QUALITY HOUSE AÇO INOX	Geral	4.00
4594	GARFO REFEIÇÃO  TRANSPARENTE C 40	FESTA	8.00
4595	GARFO REFEIÇAO 10 UNID	Geral	3.00
4596	GARFO REFEIÇÃO C 20  REFORÇADO	kit FESTA	8.00
4597	GARFO REFEIÇAO FESTA	FESTA	4.00
4598	GARFO REFEIÇÃO TRANSPARENTE C/40	FESTA	7.50
4599	GARFO ROSA	Geral	2.00
4600	GARFO SOBREMESA	Geral	2.50
4601	GARFO SOLTO	Geral	2.50
4602	GARFO SOLTO	Geral	3.00
4603	GARFO SOLTO	Geral	4.00
4604	GARFO SOMEMESA C/10 CORES VARIADAS	FESTA	2.00
4605	garfo tauner c 3	Geral	8.00
4606	GARFO VERDE C/12UNID	Geral	2.00
4607	gargantilha	Geral	15.00
4608	GARRAFA	Geral	7.00
4609	GARRAFA	Geral	12.00
4610	GARRAFA   INFINITY NEON 1 L	ESCOLAR	20.00
4611	GARRAFA   PRETA COLORS 1 L	Geral	20.00
4612	garrafa   unitermi   PRESSÃO   VERONA   1L	Geral	55.00
4613	garrafa  DE CAFE  UNITERMI 1 L	Geral	46.00
4614	GARRAFA  DITOY  650  ML	Geral	10.00
4615	garrafa  minie	Geral	22.00
4616	garrafa  palmeiras	ESCOLAR	9.99
4617	garrafa  quadrada 700 ml plasútil	Geral	20.00
4619	GARRAFA 250 ML ROSA	Geral	40.00
4620	GARRAFA 250ML C/ PERSONAGENS -A	Geral	7.00
4621	GARRAFA 300ML	Geral	15.00
4622	GARRAFA 600 ML	UTILIDADES	15.00
4623	GARRAFA ACRILICO COLORS 600 ML	UTILIDADES	10.00
4624	garrafa aladim  500 ml	UTILIDADES	45.00
4625	GARRAFA ALADIM 1 LITRO	Geral	45.00
4626	garrafa aladim 1 litro colors	Geral	40.00
4627	GARRAFA ALADIN 1,0L  BRANCA	Geral	50.00
4628	GARRAFA ALADIN 750 ML VERDE	Geral	36.00
4629	GARRAFA ALADIN 750 ML VERDE	Geral	36.00
4630	GARRAFA ALADIN DE MESA  PRIMAVERA	UTILIDADES	50.00
4631	garrafa amo vc	Geral	20.00
